case_id,roi_name,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_Mean,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume
oaizib_001,roi_1,29.0,59.0,4315311388.0,1.1253839728827735,15.0,7.994518019926236,260.0,42.90805431605542,9.598970249122551,41.0,0.0,260.0,6.526738833517655,44.78394782171299,0.8884126782222526,401514634.41977674,0.5617736476732416,164.50085730835013,5.116734654942241,4.9566124711941635,0.8085167590210793,0.8017520563599965,0.36124377830749044,0.37848998710560827,0.329740787486822,0.9812513493646311,0.2514884120879938,0.840043863736591,0.8382401322424189,0.9970552771627713,0.9727193597350754,-0.09851581282353386,0.43270672968324675,0.3050743989838586,2.237544754851109,0.36339898761965517,2.1087597789404224,0.4925908210082063,0.566939026159724,4.475089509702219,1.7106299542733778,0.29074895866687167,5.2008468066762745,108862.45081703212,0.050595363242005066,46.610040590567124,1208728.471769529,0.3001516769358078,5.325491987698623,387.8361246292925,1764.589840070012,94.10176574405443,0.2393850517678409,0.017894053928297498,0.13031919648648635,0.00772167551565514,277960.1877012739,0.3936274183886415,0.5259436289339333,6.441204737441145,25.369107725066776,111.96307757245351,6.364807988187362,0.24202801148991296,3.9847175332173,202678.4018683277,0.2841183653372778,0.32798823589010934,15.783721730063512,0.5445844276088155,3.9177126773920987,0.13959197277229082,11971.501920990117,0.3511013262454209,1.9592707262210922,7.322902308120949,75027664.81259349,333405256.20309705,17839989.11891454,0.5351819482339923,10030.985805202803,0.2941896883949557,0.5570147242916145,4.091436075925583,0.30467456082567673,4.361135077128091,0.015847062853307888,75023682.80174288,6325.625843684524,3.867290820016769e-06,24.53577333935386,0.001604157143318405,0.0008496046803856756,0.8804610682406618,0.6141160449716369,53.37466487281388,86.91299520643368,98.30813021973164,85.0612846527045,95.0776996022732,104.13477145936328,200175.0170142081,76.52350860345211,0.6943578259021257,23832.743516028477,0.11905953036255701,200196.56837380232
oaizib_001,roi_2,112.0,213.0,5933232522.0,2.631011496021181,50.0,2.9864539241429244,319.0,168.92947637486398,30.888932618062256,176.0,25.0,294.0,21.59602884167872,173.29685447874368,-0.5824800696497759,552052788.9651239,0.19160501265230506,1494.6317839411383,42.48152657687318,177.96812912608644,-12.415683315041266,7.58842940879723,1.4098795930171664,0.6862621898758493,0.8235139616789978,1.6488269733891323,0.7220345545829627,0.6670077497695343,0.6444962867573137,0.9905996042713411,0.939684835331764,-0.1875251805840216,0.7766446758502676,0.4729057097053657,6.398172010301961,0.06167052454750625,4.644843925813451,0.6920195819837367,0.15193430645195677,12.796344020603922,3.4327981946284334,2.2495772504535987,6.765000590301467,10716.123802292916,0.05424100322573794,26.59443311967114,37854.44432465264,2.4708547051327567,41.86729430820236,129.1030243211095,6029.377187254828,3.4171385479763923,0.035084134127893456,0.03999949184581286,1.2986522107666176,0.002769202479888843,22342.033016149187,0.17419666698017514,2.734134900330972,40.042945648217625,3.5872719399427497,158.15796161588034,0.11111700382331259,0.038682295146416495,4.113865108917988,66535.43316091727,0.5156165728430058,0.649051821309053,1.1733996817178505,0.7448777659126229,28.665416763257376,0.03120440280417596,695.7876402283015,0.13693911439250178,5.780682562638765,30.37689431214328,1166737.133831923,51611355.55835465,28272.103430995794,0.09236728541154471,1444.8193269041528,0.2843572774855644,0.5486405374807436,16.47957222874336,0.05453477050267749,5.750690889516737,0.025718118087717966,1165225.2388423076,185.78295283359176,5.55117824390071e-05,36.299591498123874,0.02156270987332276,0.0030450206470300557,0.8128996676500254,0.4513817209083479,45.60452239126617,101.03316168739158,84.4060176930193,73.39995716795701,97.21021353669857,98.01854524278788,18352.46165284731,82.1298235573119,0.21371106975860343,15744.17795045069,0.8578782644129948,18382.274560702732
oaizib_001,roi_3,33.0,72.0,4163863467.0,1.4438496600961737,21.0,10.440287911113375,304.0,51.37510115040335,12.394134885585121,50.0,4.0,300.0,8.81971211080028,53.80226423667596,1.2552555044575748,387423285.9244986,0.4193871748114714,255.2826187789254,6.867043613031848,19.878786865150573,2.0107559742496317,1.429053982767278,0.4707236992789868,0.504421217770131,0.4123436133423396,1.0926377177312239,0.2987681311013477,0.8024465627600821,0.7994605039275969,0.9972513572659275,0.9708150266736278,-0.14236968766905786,0.5707632045172315,0.3703339783666373,2.574385460815239,0.2145730279566324,2.673110547951435,0.5978950344834378,0.3327692197148462,5.148770921630478,2.158382832731424,0.4749444205115663,5.817151421300002,64556.54361911277,0.044879178185377594,40.3101140248025,603268.3203819105,0.47871964689610985,7.115278785805852,316.9754958802935,1989.7702161768345,60.61665155698243,0.1868083250134903,0.017383767767518127,0.1723329301031514,0.005274488251791227,208457.8422970401,0.36330018920350265,0.65894589058733,7.966784694245673,13.975168750333768,85.13316456180904,2.779746182571828,0.18676420194319165,3.9783988890813777,178181.32742262952,0.3070442389990917,0.3987207187897931,7.475064676872102,0.5635915069277677,4.837696890281719,0.10947467422233453,5030.843083485679,0.25547649215344703,2.5482874619743274,10.966890107657932,42868343.48679667,267580973.50096485,8087669.747300371,0.3825931817769669,5851.699674994922,0.2971612672656369,0.5599130866748359,5.97787024866802,0.22503782889873253,4.818948360902308,0.013689716445178567,42863007.54486645,3461.1173309333494,5.262279222650538e-06,42.40820239031512,0.002190587017291835,0.001724290348266818,0.862160144924202,0.6748468231870617,47.97279200741476,71.08693463333846,82.17399727424569,72.78894995352616,81.14424258609056,87.05285636652687,133823.68842341957,61.28832186569636,0.7563911349087004,16727.31972604408,0.12499520767293949,133839.5951023307
oaizib_001,roi_4,101.0,197.0,605682164.0,2.567123694042439,57.0,2.245831479769605,277.0,148.29396143632374,30.691850834604878,146.0,48.0,229.0,23.64720151484284,152.67845120998652,0.13291516611410192,56355203.781887375,0.1847029216028885,1319.610465402354,31.244866502330954,108.91032593174347,2.1784845333075245,6.9365675036013625,1.301370968462268,0.6816596981304405,0.8077849750466665,1.5599570241812917,0.6043262998589841,0.6666549099888648,0.6445305283885161,0.9896487011837555,0.9357095251945393,-0.20653424319539432,0.7651379090621261,0.4800033924292756,5.462232285784278,0.05607614092972721,4.536920850907529,0.6894694757149128,0.10390826368101952,10.924464571568556,3.386147817210609,2.0594846180159077,6.663514959130303,1600.2182580918293,0.06158712458499131,22.32270575832603,4799.136012007852,2.1796273204718957,31.884078051033367,116.07247046145557,3407.578955470885,5.191706588552166,0.043482236805113116,0.035901599724968515,1.1532529088448142,0.0021617890226287295,3089.627137490201,0.17846181783365095,2.3073175749366226,32.52121500209689,3.6389735142795487,111.63748692830775,0.16067451964610815,0.04356494200540461,3.9771833769728846,9326.516415628166,0.5202496002610167,0.6660597609679701,1.1221190509828651,0.7392225273797407,24.271755941676393,0.032534117996029295,83.82585278276481,0.1504952473658255,6.000812250804998,32.254937163375224,201091.40215439856,6134341.482944345,7910.935588805456,0.07888361791220042,148.2854578096948,0.2662216477732402,0.5286776643069104,16.85385426640188,0.04585333683144449,5.520602528860055,0.021437093484201208,198915.3555305577,33.887177977139345,0.00043495067374011993,28.61304995580806,0.021224491313853726,0.01973319513180647,0.6968111148352124,0.09096431355405515,4.1706645283272366,45.84945859948514,33.002096932345566,48.147088269191784,48.3738059902277,48.98563946237721,2410.305755406566,31.948412361298157,0.2935383948737841,2961.6515990215253,1.2287451881896037,2417.5670787373224
oaizib_001,roi_5,112.0,225.0,924612581.0,2.755935315412741,74.0,1.9594784644369927,292.0,165.6439012016868,37.62558931572679,161.0,54.0,238.0,29.99918635417782,171.2205704647588,0.14701841674292004,86029824.74740967,0.16068714565681294,1878.5817449632564,29.037991677353222,224.3170166236278,7.038849538429797,10.871211504361735,1.2003686739656536,0.8008297779120965,0.7358359193873485,1.5368651022699007,0.6373729524971907,0.6936955148268427,0.6760705241805778,0.9886573344565925,0.9363672973064543,-0.28478161331106633,0.8766096064030708,0.4615156432075793,5.159474322107633,0.05385247392756493,4.674488890292252,0.821997719479778,0.1181311331155363,10.318948644215263,3.602880900158883,3.0178950445818478,6.99409332094479,1599.9298963188432,0.05072861841906349,30.20490771688081,5067.911886870224,3.0923114008390007,29.577316972637053,152.8791971844383,4026.5880021560606,9.13625249364824,0.059523883103860226,0.03552545490130555,0.9726660538735239,0.003933055139758881,2953.1983087488115,0.15281268357057684,3.179015246849206,30.529526545444664,4.338803787562859,118.84113663569207,0.2615675206792,0.06111050798684585,4.343488447949181,9344.296224471009,0.47322650446860837,0.6124675920167217,1.5038644862982469,0.7088310874674136,21.809990612256666,0.045289831819672784,110.15853658536585,0.13433967876264127,5.6328658536585365,25.435365853658535,170708.74024390243,4708215.098780488,9015.069054395075,0.15058365000245807,215.5780487804878,0.2629000594883998,0.5235501380359527,13.137366204446659,0.08549818983548571,5.625075657646618,0.025999556105139668,169229.39979030337,52.34281864602072,0.00041239543117655027,21.359581210678037,0.03619457215857684,0.013806172763267354,0.8890600072826248,0.19200809059153576,7.003919735123547,36.477211525545464,36.511560032466036,39.41717241730485,41.027280422219924,41.033759551133286,2927.743856652182,32.4304299445513,0.374548534668065,2642.3970412261974,0.9025369604046328,2934.5205748488015
oaizib_002,roi_1,27.0,56.0,3223367711.0,1.062067890160897,15.0,6.472596175840945,226.0,40.632870831242045,9.077370824669208,39.0,4.0,222.0,6.346999657695994,42.32763611876353,1.0890499077073614,299912355.25281096,0.6027329211603037,140.59858741405435,4.730705408582849,3.266673422875899,0.6375226738545111,0.7119518695770105,0.325602075994306,0.3721384642923471,0.3032994986953612,0.9346057058819439,0.23278628563658968,0.8518661205013827,0.8505617517542715,0.9967920548353935,0.9725931895451546,-0.09814128680654448,0.4212977959444481,0.2855543980431817,2.1527000615937157,0.40953000359601754,1.9930848716818397,0.404368902686118,0.6173125758677254,4.305400123187433,1.6353332263612128,0.259388486392829,5.012633478869705,100737.99305829994,0.055992708162514344,47.09771859722846,1084393.0722483739,0.26706233922029265,4.92290594271555,408.77133909946326,1793.2554839096963,99.50581688942191,0.260926058643005,0.016720965570793507,0.10893030488613849,0.00771429914935002,206069.77501260236,0.3728283264650472,0.563284410956154,5.778556433851354,29.196003082970964,125.35185482303577,7.243185225439329,0.29771846204396335,4.072457977769124,154057.37485675234,0.27580825883976956,0.3070108233262363,18.261036708453997,0.5371467396212243,3.4019663160377904,0.18273079644407592,9429.431323706845,0.3670039047097204,1.7067287307417418,6.7530844977231155,74734319.8622582,315862316.8946795,18239706.625567324,0.5331171984276383,7321.21001829292,0.28494959787852414,0.5476025619155608,3.7523058844163035,0.2931136508839023,4.363741771009105,0.014280815084204729,74729416.49967632,5449.128932997254,5.155995888044003e-06,18.56558817869868,0.0016107572363073944,0.0008063703687181327,0.8646251442782819,0.5229180797437589,46.44991533906601,88.82828331701107,98.56304260698214,89.04196930802502,87.69192185537509,106.71845844729046,167375.9236321914,76.80316727896279,0.6863602533015264,21399.025176984793,0.12785007970446902,167396.4822963147
oaizib_002,roi_2,103.0,228.0,4379139275.0,2.920358783603052,70.0,2.446230234916498,331.0,171.56051650384416,38.83301714222863,178.0,32.0,299.0,28.74759541784294,177.88481893717804,-0.34270698986212833,407449007.27999413,0.14894616607521147,2209.9979852468373,45.38327345825505,353.48153656182546,-15.162294479064554,11.736209592959991,1.742441556806947,0.7412622619670544,0.909350411867047,1.7682183020332092,0.9029297613612852,0.6508467130940938,0.6235459118643121,0.9901421172539381,0.9387331346114606,-0.21891059403302351,0.8385198831742765,0.45970057391576546,6.548605685387541,0.04254744383885896,5.104252597641639,0.7494958249185709,0.10530712059796986,13.097211370775081,3.7663427437320545,3.369662787441735,7.0750984604354406,7627.584860396555,0.05511579325681076,27.439215274179794,20612.957815480662,3.622764160601984,44.357600150297706,120.37955951211053,6144.167516908492,3.4970099009964315,0.03820442010101032,0.046082481166507656,1.499326537481683,0.0034720308595078274,13155.99726869186,0.1423733578427965,3.7603559899960732,42.03379454742227,3.401854634058755,161.01785251775695,0.11543427890453573,0.04180895939515818,4.285100581845014,50591.33058583248,0.5445169166863888,0.6676708747059634,1.1228372912492346,0.7656231223915394,30.737742885287226,0.034376049327052134,546.1019297377536,0.13510686040023592,5.865031714254167,29.120237506185056,456909.6452251361,22068561.811232064,10908.480988509174,0.10060512096136956,1098.811479465611,0.2718484610256336,0.5371261757985258,15.124279834556784,0.06209664907083907,5.91626552579294,0.029206890571709346,455737.3706308893,114.68889417468021,8.861839391935509e-05,46.40960107679849,0.02916419436597815,0.005386813907166877,0.8421719084042777,0.4347573876559452,38.58579499903425,88.75247688618914,76.38580076901968,66.64299758603902,88.42370225761854,88.95574761325673,12844.532311470028,74.74484283484846,0.21829705295057128,12150.153990003124,0.9459397738563956,12876.430612153332
oaizib_002,roi_3,23.0,51.0,1671760469.0,1.15183129385597,14.0,11.18909884260546,237.0,35.32835584449112,9.120090663240468,33.0,0.0,237.0,6.050482050025201,37.43345278292807,1.6683916143370243,155545896.28894308,0.5742333748185869,153.17066057671525,4.005390975522181,6.596803632464451,0.8175703608488332,0.8506097665782602,0.3518503514367289,0.41452780105866666,0.32653955385171796,0.962129763018884,0.24411059273349314,0.8404235451398634,0.8391896713260392,0.9965396181860181,0.9704979374228244,-0.12379656335238601,0.48667867936554254,0.3088532923413702,1.969949336132393,0.37460622234212454,2.1314950657467353,0.5064935731191039,0.5871150050500062,3.9398986722647864,1.7575321846688148,0.30061502950374724,5.141673812579245,62878.32317998253,0.052704375870661735,43.71300724024957,685082.2370268173,0.30961016572884764,4.215358605509632,383.82640619997017,1592.019949909391,105.33449554362146,0.3464086635623577,0.01406099164248936,0.08558572339332743,0.006950383394468815,142858.0779130697,0.36372700127515145,0.6289678694498995,4.356165732869627,22.731613518328306,93.78697238646306,6.282997195135219,0.4511584712942345,4.053089150027294,108589.27275329207,0.273018985321653,0.32914755310521415,13.174594434590166,0.5316964913523982,2.413918070219657,0.28295398657159543,4181.475662773847,0.3564466509908658,1.7292732220989333,7.8038530389566105,68798463.9394766,273291805.27550936,18761162.99710395,0.44414395236415694,3426.6027619128804,0.2920980958070821,0.5542373320341684,4.226984567461583,0.25058089941200506,4.363690966656502,0.009832880427949487,68788121.13096821,4302.05846372833,7.140531295066793e-06,21.962675532701674,0.0020528398698086902,0.0011785499513135658,0.7842332234234455,0.6157972116836586,43.546441466444854,70.71555479665781,79.8021974292686,68.12929964742104,79.24056908764014,80.90462517136268,110989.26494872571,55.45748748436025,0.7613915426621817,14668.872242662908,0.13216478412970448,111004.03942902903
oaizib_002,roi_4,100.0,192.0,479589113.0,2.5371702764948747,54.0,2.364810333269064,251.0,145.26503164556962,29.038864052470853,145.0,39.0,212.0,21.837662365442526,149.39520557192552,0.041777099980458754,44622492.16637279,0.1910172967412174,1216.9980288895422,29.93517171430434,88.93779285068511,0.9492090096568124,6.047255520748964,1.415555322730366,0.615949523675947,0.8322928617575317,1.597776826118796,0.6668051205581235,0.6633905107922717,0.6399672377868312,0.9866069909468101,0.9284764770756068,-0.18385771149048372,0.7163427227911557,0.47342449920836854,5.364428942671806,0.059212218870523935,4.504146364281895,0.6351631884490897,0.10346716402613655,10.728857885343611,3.3056828685590536,1.8657027108698327,6.622023886564912,1296.4634214445273,0.060334299210932946,23.1764185323059,4104.579672375279,2.0254043309389744,30.46802866716307,115.0053983618764,3252.8654597915115,5.101331307956844,0.04619152126392048,0.03994383485647304,1.106942270199618,0.0029843285071509706,2627.552649569026,0.1825333247884776,2.2083074144925114,30.918133067977823,3.7458220394028805,110.6378117280984,0.16960799744788882,0.04744946926667189,3.9406219211278635,7972.978557683552,0.5311801049559958,0.6698944670370583,1.1824757723466475,0.7455592301866983,23.17018524570289,0.03642334028270738,92.63394342762064,0.1541330173504503,4.604322800878181,26.093178036605657,124284.39600665557,3715628.40765391,4820.624248080171,0.09714078173020611,140.4109816971714,0.23362892129313043,0.4894284282469301,12.101372057126923,0.05273868252897579,5.628598673919931,0.02796909903201787,123006.06581377129,35.05554620539706,0.0004921169549870094,24.191846192261,0.025755648012442425,0.016758475718719263,0.6701019532647301,0.11058499254138802,4.658185122562862,42.12312191294374,31.003725269850456,46.39385338867954,45.7016676319738,46.59629730710482,1992.480753077035,28.22678627147195,0.2968905617218698,2579.1928905651985,1.2944631392710269,1999.3116725963262
oaizib_002,roi_5,115.0,230.0,771103523.0,2.8022357473058346,71.0,2.1371057198101213,278.0,170.55361164736163,37.28834316532645,167.0,48.0,230.0,28.772399486645284,176.10465873595473,-0.03363259405901913,71745917.4569085,0.156449340525716,1924.316382548024,43.410172625499925,226.46263977377595,3.114785061264423,10.498700105549595,1.40769602221222,0.7620675804639441,0.788594134642345,1.5958023905742165,0.7410441219802331,0.6833253702409698,0.6630482527155892,0.9890393533532204,0.9379151845111959,-0.2697790915784189,0.8558396635928947,0.4565506916079745,6.413797896160682,0.051951636314616516,4.75498656590898,0.7893154512284695,0.11955429025248088,12.827595792321365,3.621706884533954,2.976599031940453,6.963952399588232,1290.8417792792793,0.05191609472648324,29.69958902685435,3889.956402831403,3.1564385142562927,43.41389157014157,145.35030566280565,6326.150378056628,4.362510832610711,0.03379040605006015,0.035351867776591675,1.309864397891092,0.0020398696549846405,2309.635203485379,0.14861058695020526,3.3454375608951303,43.016507974179554,4.383264295813594,188.15642208285513,0.1414305241690583,0.03587159890709875,4.330134458872558,7899.646369765849,0.49121615228307214,0.6248422185922187,1.5518154545802458,0.7199617696930217,30.38729726726238,0.027437386187383565,76.22222222222223,0.12454611474219317,5.76959716348413,34.77450980392157,137551.88562091504,5956284.155228758,3932.4285002410543,0.07244399319517625,133.98039215686273,0.21892220940663848,0.46988181688339664,16.225407841132537,0.038217407670967374,5.843571161437275,0.024613899613899613,135901.29584775085,27.053946907142063,0.0005355884206080812,27.19433617115333,0.031348961550550385,0.021503545228489254,0.8564375712638262,0.16619788114946973,5.739357997466336,34.53328019449692,34.720100225985334,35.758914242269775,38.53345496526643,39.26122513385687,2307.5520699042595,29.575598617548135,0.3751969476625449,2250.742617498538,0.975381074539272,2313.425420115183
